[2026-03-01T06:14:02.174+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: s3_to_snowflake.download_s3 scheduled__2026-03-01T06:13:00+00:00 [queued]>
[2026-03-01T06:14:02.194+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: s3_to_snowflake.download_s3 scheduled__2026-03-01T06:13:00+00:00 [queued]>
[2026-03-01T06:14:02.195+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 2
[2026-03-01T06:14:02.222+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): download_s3> on 2026-03-01 06:13:00+00:00
[2026-03-01T06:14:02.232+0000] {standard_task_runner.py:60} INFO - Started process 65072 to run task
[2026-03-01T06:14:02.239+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 's3_to_snowflake', 'download_s3', 'scheduled__2026-03-01T06:13:00+00:00', '--job-id', '232', '--raw', '--subdir', 'DAGS_FOLDER/s3_to_snowflake.py', '--cfg-path', '/tmp/tmp6zx7aa5i']
[2026-03-01T06:14:02.245+0000] {standard_task_runner.py:88} INFO - Job 232: Subtask download_s3
[2026-03-01T06:14:07.704+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771463777.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771463777.json
[2026-03-01T06:14:08.221+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771463810.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771463810.json
[2026-03-01T06:14:08.732+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771463843.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771463843.json
[2026-03-01T06:14:09.244+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771463876.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771463876.json
[2026-03-01T06:14:09.761+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771463909.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771463909.json
[2026-03-01T06:14:10.270+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771463942.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771463942.json
[2026-03-01T06:14:10.771+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771463975.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771463975.json
[2026-03-01T06:14:11.273+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771464008.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771464008.json
[2026-03-01T06:14:11.784+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771464042.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771464042.json
[2026-03-01T06:14:12.314+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771464075.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771464075.json
[2026-03-01T06:14:12.837+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771464108.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771464108.json
[2026-03-01T06:14:13.361+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771464141.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771464141.json
[2026-03-01T06:14:13.889+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771464174.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771464174.json
[2026-03-01T06:14:14.434+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771464207.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771464207.json
[2026-03-01T06:14:14.953+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771464240.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771464240.json
[2026-03-01T06:14:15.469+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771464273.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771464273.json
[2026-03-01T06:14:16.002+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771464306.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771464306.json
[2026-03-01T06:14:16.534+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771465239.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771465239.json
[2026-03-01T06:14:17.043+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771465272.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771465272.json
[2026-03-01T06:14:17.546+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771465305.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771465305.json
[2026-03-01T06:14:17.099+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771465338.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771465338.json
[2026-03-01T06:14:17.594+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771465371.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771465371.json
[2026-03-01T06:14:18.079+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771465404.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771465404.json
[2026-03-01T06:14:18.563+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771465437.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771465437.json
[2026-03-01T06:14:19.051+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771465470.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771465470.json
[2026-03-01T06:14:19.543+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771465503.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771465503.json
[2026-03-01T06:14:20.075+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771465536.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771465536.json
[2026-03-01T06:14:20.610+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1771465569.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1771465569.json
[2026-03-01T06:14:21.115+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772074550.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772074550.json
[2026-03-01T06:14:21.614+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772074583.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772074583.json
[2026-03-01T06:14:22.122+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772074616.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772074616.json
[2026-03-01T06:14:22.616+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772074649.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772074649.json
[2026-03-01T06:14:23.127+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772074683.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772074683.json
[2026-03-01T06:14:23.641+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772074715.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772074715.json
[2026-03-01T06:14:24.158+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772074748.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772074748.json
[2026-03-01T06:14:24.695+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772074781.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772074781.json
[2026-03-01T06:14:25.191+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772074815.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772074815.json
[2026-03-01T06:14:25.664+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772074848.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772074848.json
[2026-03-01T06:14:26.146+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772074881.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772074881.json
[2026-03-01T06:14:26.638+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772074914.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772074914.json
[2026-03-01T06:14:27.144+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772074947.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772074947.json
[2026-03-01T06:14:27.649+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772074980.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772074980.json
[2026-03-01T06:14:28.154+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075013.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075013.json
[2026-03-01T06:14:28.669+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075046.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075046.json
[2026-03-01T06:14:29.897+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075079.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075079.json
[2026-03-01T06:14:30.442+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075112.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075112.json
[2026-03-01T06:14:30.979+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075145.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075145.json
[2026-03-01T06:14:31.475+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075178.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075178.json
[2026-03-01T06:14:31.923+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075211.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075211.json
[2026-03-01T06:14:32.335+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075244.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075244.json
[2026-03-01T06:14:32.737+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075277.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075277.json
[2026-03-01T06:14:33.132+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075310.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075310.json
[2026-03-01T06:14:33.531+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075343.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075343.json
[2026-03-01T06:14:33.925+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075376.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075376.json
[2026-03-01T06:14:34.320+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075409.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075409.json
[2026-03-01T06:14:34.712+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075441.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075441.json
[2026-03-01T06:14:35.102+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075474.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075474.json
[2026-03-01T06:14:35.490+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075507.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075507.json
[2026-03-01T06:14:35.882+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075540.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075540.json
[2026-03-01T06:14:36.282+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075573.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075573.json
[2026-03-01T06:14:36.681+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075607.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075607.json
[2026-03-01T06:14:37.076+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075640.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075640.json
[2026-03-01T06:14:37.467+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075673.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075673.json
[2026-03-01T06:14:37.867+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075706.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075706.json
[2026-03-01T06:14:38.269+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075739.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075739.json
[2026-03-01T06:14:38.675+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075772.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075772.json
[2026-03-01T06:14:39.087+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075805.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075805.json
[2026-03-01T06:14:39.498+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075838.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075838.json
[2026-03-01T06:14:39.921+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075870.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075870.json
[2026-03-01T06:14:40.295+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075903.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075903.json
[2026-03-01T06:14:40.672+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075936.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075936.json
[2026-03-01T06:14:41.041+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772075969.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772075969.json
[2026-03-01T06:14:41.414+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076002.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076002.json
[2026-03-01T06:14:41.781+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076035.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076035.json
[2026-03-01T06:14:42.148+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076068.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076068.json
[2026-03-01T06:14:42.513+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076101.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076101.json
[2026-03-01T06:14:42.873+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076134.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076134.json
[2026-03-01T06:14:43.241+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076167.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076167.json
[2026-03-01T06:14:43.603+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076200.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076200.json
[2026-03-01T06:14:43.969+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076233.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076233.json
[2026-03-01T06:14:44.347+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076266.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076266.json
[2026-03-01T06:14:44.727+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076298.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076298.json
[2026-03-01T06:14:45.107+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076331.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076331.json
[2026-03-01T06:14:45.484+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076364.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076364.json
[2026-03-01T06:14:45.872+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076397.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076397.json
[2026-03-01T06:14:46.261+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076431.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076431.json
[2026-03-01T06:14:46.646+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076464.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076464.json
[2026-03-01T06:14:46.093+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076497.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076497.json
[2026-03-01T06:14:46.478+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076530.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076530.json
[2026-03-01T06:14:46.865+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076563.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076563.json
[2026-03-01T06:14:47.256+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076595.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076595.json
[2026-03-01T06:14:47.649+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076628.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076628.json
[2026-03-01T06:14:48.040+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076661.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076661.json
[2026-03-01T06:14:48.425+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076694.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076694.json
[2026-03-01T06:14:49.290+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076727.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076727.json
[2026-03-01T06:14:49.660+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076760.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076760.json
[2026-03-01T06:14:50.030+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076793.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076793.json
[2026-03-01T06:14:50.402+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076826.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076826.json
[2026-03-01T06:14:50.770+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076859.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076859.json
[2026-03-01T06:14:51.144+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076892.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076892.json
[2026-03-01T06:14:51.515+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076925.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076925.json
[2026-03-01T06:14:51.890+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076958.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076958.json
[2026-03-01T06:14:52.297+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772076991.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772076991.json
[2026-03-01T06:14:52.704+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077025.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077025.json
[2026-03-01T06:14:53.100+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077058.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077058.json
[2026-03-01T06:14:53.498+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077091.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077091.json
[2026-03-01T06:14:53.900+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077123.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077123.json
[2026-03-01T06:14:54.305+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077157.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077157.json
[2026-03-01T06:14:54.707+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077190.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077190.json
[2026-03-01T06:14:55.113+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077223.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077223.json
[2026-03-01T06:14:55.507+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077256.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077256.json
[2026-03-01T06:14:55.900+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077289.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077289.json
[2026-03-01T06:14:56.279+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077322.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077322.json
[2026-03-01T06:14:56.647+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077356.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077356.json
[2026-03-01T06:14:57.012+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077388.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077388.json
[2026-03-01T06:14:57.386+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077421.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077421.json
[2026-03-01T06:14:57.758+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077454.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077454.json
[2026-03-01T06:14:58.131+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077487.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077487.json
[2026-03-01T06:14:58.501+0000] {logging_mixin.py:188} INFO - Downloaded bronze/AAPL/1772077520.json -> D:\ADF_folder\real-time-stocks-mds\data\s3_downloads/AAPL_1772077520.json
